10000 0.426063 0.253092
10064 0.427152 0.255363
10128 0.434378 0.258895
10192 0.457256 0.261963
10256 0.456843 0.265421
10320 0.455566 0.267913
10384 0.459816 0.271181
10448 0.47548 0.274593
10512 0.478015 0.277828
10576 0.477438 0.281502
10640 0.482047 0.284811
10704 0.486984 0.288297
10768 0.496431 0.291631
10832 0.500986 0.295272
10896 0.506686 0.298807
10960 0.515592 0.302519
11024 0.520654 0.305665
